user_id,cellphone_id,rating
8482,9,8
72296,33,4
32121,27,4
57526,18,1
96627,15,8
69894,1,10
84154,7,9
25321,2,4
10367,24,10
84560,5,7
65753,23,6
12525,11,6
83133,15,3
76384,30,4
64921,4,1
5653,24,5
28821,29,8
22220,21,8
16028,27,5
30948,21,8
47703,14,10
50395,28,9
63477,22,6
71728,22,3
34500,9,1
64681,20,5
59963,11,1
43385,1,3
54119,24,2
14416,12,8
56948,8,7
9260,26,8
87599,19,2
1162,19,2
29464,2,4
33109,4,3
1387,5,6
12368,24,10
33747,23,3
73634,13,5
64559,11,5
93967,27,2
62583,28,3
41507,24,9
83952,1,7
12410,12,5
96198,20,10
77222,29,6
53273,8,2
70117,11,1
26480,27,1
24313,12,1
76848,11,5
52351,7,6
27454,27,10
79215,29,5
360,20,3
83579,31,10
50432,2,4
62645,16,3
53124,27,7
51428,31,6
90054,3,8
88223,12,2
33810,28,3
23357,5,4
88957,27,10
77274,24,10
69617,29,9
47705,18,3
37255,33,8
58993,31,10
81565,32,6
14993,26,8
33643,28,9
16760,16,7
62860,15,8
47321,21,10
20490,10,6
89742,1,8
74978,16,1
96489,5,3
22767,11,4
87948,28,1
47833,7,6
74940,12,3
67768,30,1
30417,25,2
25513,32,4
49425,25,10
55968,13,4
17462,6,3
24030,1,4
89,24,7
27318,25,1
11686,22,6
84315,17,6
29550,17,8
98892,26,10
19853,28,5
89829,26,9
42498,27,3
60561,7,9
84730,8,9
82348,1,3
26523,11,3
70278,3,8
8362,27,2
72005,23,9
19644,27,9
73529,18,5
18022,27,10
46673,9,4
50024,31,10
59455,28,7
47296,8,5
99192,22,7
85250,16,8
78711,17,6
34433,21,6
92039,4,2
16045,21,2
77637,6,6
40422,12,5
54678,15,8
39159,24,6
22186,33,1
21493,26,7
33099,16,5
49176,17,2
34750,8,7
82413,23,4
37153,23,7
55699,23,10
16727,30,5
43854,18,7
18265,14,6
32639,1,2
40363,21,9
90457,4,6
12898,7,9
68833,23,2
79534,31,5
77870,28,6
38104,13,8
7680,27,4
62931,7,2
88504,1,10
30243,27,1
17623,27,6
38244,33,6
86618,1,7
19107,26,4
41369,19,3
15564,25,1
84277,4,7
11336,11,10
46622,28,7
55469,10,3
31699,4,9
6092,19,6
96774,12,2
6363,27,6
30245,7,8
4867,16,9
87035,23,6
2974,12,8
6472,6,7
59762,16,8
63558,22,8
49543,3,10
74621,9,8
27308,11,3
42933,28,6
50968,21,5
14116,15,7
92060,7,1
92487,7,3
35952,22,9
49459,1,3
16182,27,8
97995,32,4
78841,20,10
97246,24,5
39231,1,8
41110,18,8
24752,20,8
87269,18,1
37720,21,8
15245,28,9
94460,4,2
13414,2,10
58011,33,7
46950,5,1
96573,22,8
79864,4,4
8781,23,3
91543,31,6
21994,2,1
78673,21,1
55599,22,3
29626,5,5
95284,20,6
15209,19,2
75325,9,10
29579,3,7
26591,22,2
68162,25,1
1563,30,10
86371,28,8
93652,9,6
17795,17,6
38610,9,6
73215,33,2
23246,14,3
40732,13,5
4227,16,1
75228,20,5
93966,14,5
53649,6,9
17304,4,4
88901,6,9
20682,15,1
89876,27,10
28826,11,3
57318,21,1
5700,16,7
12240,21,6
51096,7,10
42223,15,9
64406,3,1
54266,4,4
65789,14,2
57290,23,1
83341,12,6
22113,22,6
56494,19,4
79308,14,1
15899,11,7
14022,11,8
69023,26,5
69899,8,3
37785,29,7
6816,20,4
15445,32,7
13037,11,5
88296,20,5
59821,26,4
32917,18,4
35782,29,10
28836,17,7
4056,25,10
42110,25,2
17286,22,10
87170,27,7
47109,12,2
68686,29,1
56807,12,3
8941,5,5
3869,16,2
1125,4,7
18519,31,10
52695,4,2
9115,12,6
45043,10,1
78954,18,10
36474,27,10
31108,12,3
76999,24,5
71235,26,6
21365,30,10
79198,6,1
97312,27,6
227,14,10
12418,4,4
26380,1,9
49391,33,9
55216,21,4
67930,9,3
48877,6,2
83262,28,4
90651,16,3
3665,6,7
87924,3,6
80033,30,1
89292,25,4
66847,1,5
97935,31,1
25371,33,10
55820,18,7
55901,2,10
20724,13,9
4887,18,3
93863,3,5
76153,19,2
43011,28,3
48635,33,4
93624,26,4
1169,21,9
62939,4,6
85314,4,1
2697,19,4
54388,10,2
66989,27,1
29018,19,8
99227,31,3
14283,12,7
56638,23,1
75575,25,4
8914,19,1
3722,32,6
90394,28,7
76944,29,8
21297,31,2
21393,28,10
63888,9,8
47532,13,9
76196,9,1
18126,1,2
55159,22,9
76093,19,6
90752,12,2
86230,26,1
31334,23,3
51196,12,6
29355,15,2
76727,16,2
67878,11,10
80972,31,9
22402,32,10
36127,28,9
70287,17,6
57136,27,1
59634,24,4
12251,29,7
95276,18,3
35637,25,9
73599,11,1
87466,11,9
29696,8,10
40249,15,9
39276,1,7
1992,2,1
33651,14,7
38666,21,2
89735,23,10
60859,5,8
8321,32,6
6865,10,10
6334,18,8
3007,15,7
66707,32,10
21418,12,7
62684,8,5
4330,27,4
77748,3,10
26727,13,7
2,15,4
80526,19,10
72120,28,8
74342,18,1
55657,21,3
69578,23,7
8215,17,2
98928,28,1
47749,16,1
25571,28,4
43248,24,9
41520,33,4
90888,31,8
47669,32,2
71330,1,8
88971,23,5
32743,30,8
76,17,1
61784,12,3
26271,10,7
37752,13,4
12239,11,10
65064,1,2
15076,13,3
56804,28,5
65854,29,3
91780,13,4
22750,3,10
85437,3,3
16940,2,3
89786,32,10
95769,15,8
85665,3,10
52599,12,8
50895,2,4
9319,17,6
95685,1,3
29837,16,7
91175,20,9
36558,22,4
11698,30,8
59712,4,5
68299,5,4
99258,28,1
79826,15,5
42339,16,7
37581,8,5
73913,10,7
14588,11,1
99301,30,10
91904,7,6
90818,14,7
96478,33,2
32202,23,9
57834,2,7
13486,15,1
46604,28,7
63207,15,10
5369,26,6
34725,23,2
6654,8,10
54872,4,5
15991,33,9
72411,25,10
26707,4,10
96996,24,4
51520,19,4
43721,25,1
41833,11,2
33562,14,7
74170,25,8
27412,30,8
75621,25,4
28721,13,10
52607,6,7
69094,17,3
31795,29,10
27662,2,10
77329,9,9
57216,22,5
70700,16,5
80523,32,1
30799,23,4
46841,4,9
74376,29,9
86654,23,6
21916,11,9
43320,31,2
36444,11,2
46401,10,4
97437,23,1
57326,25,3
69905,25,5
87522,32,7
86660,7,7
31504,14,3
61541,26,5
62137,3,1
46566,19,6
50636,14,5
27479,5,2
47583,31,2
37737,9,1
93167,11,9
70650,10,2
42028,31,3
59851,26,7
74286,31,7
11600,1,8
99700,7,6
54161,23,5
54830,3,1
43711,13,10
40509,2,6
5773,24,1
47707,2,8
15829,21,10
12557,31,5
99089,30,1
81364,7,3
81664,5,7
89560,31,5
62674,32,8
81145,31,1
68192,17,2
84469,14,2
24820,6,3
23337,16,7
3696,26,4
16156,22,5
89503,2,4
95458,1,4
37959,22,3
27713,31,1
47713,18,2
62325,10,7
36932,10,4
8412,16,10
98420,7,4
76377,18,9
18366,2,5
62565,7,10
77642,32,9
96502,7,6
97755,17,10
63113,2,5
48434,25,9
87772,33,9
41801,23,9
42792,12,3
42627,2,9
65659,33,7
39701,9,4
19235,11,6
47518,15,2
69593,1,9
63689,28,6
11540,23,7
63328,30,3
30757,20,3
49998,3,4
9807,15,5
61407,7,7
94356,32,9
11906,4,9
45599,10,10
98076,14,4
71325,32,9
81624,15,3
62153,18,7
89021,1,6
78629,26,7
90681,20,4
24955,3,9
3256,8,10
43800,2,1
40263,26,10
82907,32,10
48361,22,6
38060,5,10
67938,17,6
72148,18,10
25829,25,9
28680,8,8
7543,31,9
75114,19,7
49486,18,3
10486,26,4
52095,28,7
86231,33,3
36607,16,4
7763,25,1
67953,20,3
35586,30,9
35881,33,8
40193,17,9
1871,26,9
53884,1,1
41231,16,6
30865,33,3
42661,20,8
89900,9,4
97218,32,10
78853,24,2
97324,3,6
87355,20,7
13385,26,9
75069,11,10
4206,2,2
80254,4,2
85209,14,4
64825,9,1
82085,33,6
79134,6,9
70944,1,10
78829,31,1
63550,20,8
59302,1,5
62347,30,3
16832,1,8
45279,18,4
47195,5,9
778,7,8
44022,32,3
78251,26,7
59848,12,7
26433,9,1
41728,2,8
15505,14,3
35252,13,7
78753,8,2
36512,20,9
36818,10,5
64956,5,8
67812,27,10
75616,33,2
17740,21,3
60300,3,7
12290,4,9
56802,2,6
78552,26,4
9147,22,5
38667,30,5
90002,7,9
87534,14,4
87220,1,6
81870,13,9
72962,6,1
57473,12,4
62065,9,4
65403,23,6
80891,3,6
53901,11,8
70910,12,1
57294,32,4
53603,5,4
14664,13,9
97287,2,6
72669,33,10
61420,15,4
15394,4,10
27449,2,2
60183,16,2
80822,15,8
81571,8,2
77464,14,10
65137,5,9
36042,20,10
49717,20,4
73442,21,2
87948,6,6
12798,7,7
21419,25,2
62773,18,7
93990,26,5
67347,21,6
60747,6,1
77801,25,6
48016,8,1
62007,26,1
73659,11,9
72232,6,10
5176,7,8
40455,24,10
39080,5,7
4074,5,7
48016,8,5
74947,10,3
88743,8,6
40522,33,10
8572,16,2
30094,7,1
59049,30,4
44612,32,8
28010,14,7
60724,10,3
61866,10,9
70216,31,4
99237,17,3
76368,27,1
39937,33,5
92715,12,1
4268,11,5
2157,15,10
83835,19,8
91799,1,6
80921,21,10
48727,21,6
52097,33,2
8407,10,4
32085,10,9
22603,14,5
36945,7,4
23063,2,6
55184,14,3
62608,31,2
21245,13,3
26702,27,10
66465,16,5
57609,7,5
72008,1,10
58161,7,5
28346,24,3
70838,33,7
5398,9,10
2610,29,4
22291,14,3
72640,25,1
72561,6,10
3935,15,1
14188,6,3
28222,32,1
37515,21,4
11166,28,4
79763,8,1
41493,20,5
20692,8,6
63280,20,10
73553,3,10
57047,12,2
94141,8,1
17504,7,10
38107,30,6
34998,19,2
77891,16,10
29663,27,7
13694,5,4
92444,20,4
5088,14,8
59199,15,10
60126,23,7
61616,26,3
51497,17,6
45529,4,8
26850,1,8
16300,1,9
19822,23,2
75996,33,3
9021,3,8
66368,3,10
15057,15,6
77839,25,1
8209,31,9
7639,25,6
72511,7,3
18314,29,4
94239,17,6
49637,1,4
96375,31,3
76666,14,9
89355,10,10
61890,24,7
57957,10,1
86559,24,8
60382,27,10
71781,14,2
47941,25,10
93390,32,5
95062,4,4
27197,8,1
23143,11,2
68927,25,6
92329,5,6
69611,15,7
26157,17,10
45242,6,1
17781,3,7
24478,13,7
55184,22,8
35441,12,8
68011,27,2
33713,6,8
28103,10,9
42891,15,9
60495,23,5
79866,20,4
29067,2,10
66809,23,7
38538,9,10
8429,4,5
27012,26,8
73919,24,1
8787,23,9
48816,25,3
46210,6,5
11894,17,8
93928,26,10
94887,1,7
96437,32,5
11886,15,4
52861,3,5
19584,32,5
9621,16,4
19526,14,1
12930,21,5
55983,11,1
39216,22,10
18621,13,9
44359,22,10
73587,1,6
87816,28,4
52815,7,6
11079,23,6
96970,25,4
48911,22,6
92621,30,9
41184,5,6
23082,23,7
11621,19,2
3637,21,8
92555,32,6
36057,30,2
16944,30,6
34127,23,9
42732,20,6
97342,24,5
54971,26,9
82180,22,8
32289,13,6
53663,13,6
26981,7,9
95057,20,9
29220,9,8
94665,15,9
75071,19,3
53480,25,6
57033,6,4
42599,24,3
65606,6,10
34515,9,9
1682,3,2
98623,4,3
62097,29,3
63421,31,3
13385,12,5
10897,13,4
88127,15,1
10170,22,6
23982,5,3
14610,15,3
44074,20,3
67942,24,1
73452,24,4
35259,8,4
60902,3,10
28905,31,6
27118,2,2
26607,14,3
47096,22,7
83835,23,6
60629,2,8
48753,7,5
35551,5,7
73850,27,9
42270,3,8
60001,13,7
43896,22,9
13706,20,9
57882,13,10
47546,18,8
12730,25,7
45011,10,8
53388,4,1
71693,31,2
28235,18,5
13298,15,10
78495,5,9
45219,27,3
85893,2,2
21967,2,9
90068,20,7
88847,19,9
75394,14,4
5876,12,9
84355,19,1
90260,19,5
68607,1,10
7788,28,5
40412,5,6
92919,24,8
78238,15,1
94003,12,4
32150,17,10
36665,9,7
27282,19,2
44583,13,8
73332,10,1
68018,9,8
41881,6,10
62205,1,7
92717,10,7
61036,20,5
68837,4,7
11835,8,9
7780,32,8
80047,15,10
92510,2,4
70960,26,6
20296,3,6
74856,33,8
23337,20,2
78725,22,9
34453,4,9
10329,9,7
82323,21,1
35990,8,9
42662,17,3
90934,24,4
60285,3,1
35732,30,2
78924,23,6
71534,17,7
51253,14,2
35417,19,4
1544,10,10
64077,15,10
94016,28,8
83424,2,9
29541,7,1
97061,31,4
16515,12,10
42176,13,10
86271,20,10
59937,21,3
73284,7,9
28802,12,4
51271,8,9
67839,13,9
38902,11,9
92804,29,8
76023,4,1
54922,15,2
45992,15,7
36385,14,5
80694,12,3
61780,18,5
48293,20,2
51365,18,4
37649,29,10
26296,10,5
75313,26,9
25456,5,10
79717,11,2
67502,29,5
82330,23,1
30374,6,1
14770,23,2
44585,8,4
41369,10,3
11200,31,4
62395,16,9
72388,30,3
34,26,1
88639,22,2
70626,2,2
53918,3,10
771,32,7
82032,24,2
11694,21,3
79061,22,8
69739,7,2
22016,3,6
27243,15,6
50325,25,3
44738,12,2
84773,11,3
84872,26,6
85897,15,5
77752,32,6
79351,14,4
68717,32,3
96265,11,7
73447,20,4
99401,20,9
85447,20,9
8245,16,1
4729,27,3
76087,28,10
25549,9,9
65415,1,2
93084,30,9
78312,4,8
81334,23,7
67794,31,2
88926,7,9
90534,7,5
85515,16,4
42264,20,10
19195,29,6
64004,16,2
38967,14,4
44633,29,7
54798,20,4
10216,2,8
48600,15,1
62690,2,2
48350,18,5
1573,3,10
32213,28,2
37511,7,7
58918,29,2
15711,24,5
71586,14,2
18353,32,1
33108,14,9
33011,7,1
42332,2,5
80707,26,9
92435,20,10
88118,19,4
93338,30,2
57893,19,4
18532,14,3
72283,20,4
11328,24,10
22434,18,4
11264,3,2
74335,11,1
58687,7,5
3198,8,2
27488,6,4
89369,25,2
59679,25,9
39359,18,6
83762,6,4
35877,31,6
30249,28,1
73893,30,5
45067,17,7
84130,4,10
46269,31,4
73364,7,5
12170,8,1
38292,20,2
45788,23,10
38451,20,4
93851,7,6
61166,27,6
89277,26,4
65125,15,3
24027,25,10
58736,1,6
87960,2,6
95808,18,3
80811,17,5
83689,27,2
2009,26,7
47147,16,6
4017,4,2
20195,18,7
88118,29,7
77806,3,9
4143,25,9
75801,26,2
86803,4,2
88799,20,7
29131,14,6
30709,1,5
68769,13,4
40531,12,8
27834,25,1
6984,32,7
48819,16,2
87456,28,10
341,17,10
15841,15,10
28401,8,5
7003,19,4
59446,11,1
77146,21,5
99242,20,2
18912,5,9
83970,6,8
68176,24,8
42564,9,6
77320,30,10
3177,11,2
47081,25,10
84589,16,9
63065,17,4
93050,1,10
19357,24,8
64881,8,7
840,17,7
55309,2,4
93551,28,6
13974,14,7
96982,11,3
77194,19,10
17869,15,3
45844,12,1
69141,9,10
42925,6,2
75879,3,10
99263,2,8
33248,33,5
18078,31,7
31029,11,9
80586,6,6
66962,6,9
62919,18,7
2910,26,5
89339,22,6
54949,9,10
59079,10,7
74129,23,2
3611,13,8
96078,9,6
99993,22,5
1336,25,3
67226,14,8
39993,13,7
76729,4,10
95848,7,4
5973,17,1
86902,15,8
24101,2,1
74041,11,10
58367,25,6
2516,12,7
37510,25,4
53808,24,4
65384,30,7
7316,12,10
76419,20,4
95256,22,5
10789,3,2
44227,4,4
45062,17,4
53349,10,8
4053,4,2
23545,1,1
72897,30,5
40597,20,3
56260,19,6
51357,7,4
2168,29,9
39989,24,8
76162,32,7
18715,33,5
74563,28,5
65782,18,6
37520,31,4
83353,22,10
84046,26,4
29350,21,1
2682,5,6
52105,24,9
87942,22,10
99262,23,9
12945,9,10
72512,11,10
50471,32,7
90550,1,7
67107,18,3
21716,24,1
8931,32,4
19191,2,1
59502,17,4
69582,3,2
67840,19,1
17209,15,2
23334,23,1
87805,16,7
45995,25,4
78603,16,1
20447,25,10
45449,5,4
50158,20,2
59057,1,7
14118,25,2
7312,22,1
138,3,6
24764,4,10
73665,7,8
21108,6,4
54116,11,5
15989,11,5
35628,8,7
22399,21,10
32257,32,6
66270,26,1
71616,7,3
97843,30,1
65749,9,4
63460,25,6
76982,20,7
35595,9,7
22609,15,1
5937,10,9
89269,10,3
94359,11,3
84355,30,3
15197,19,7
64551,31,1
66313,17,6
16435,3,7
11923,12,6
33621,1,7
98162,23,3
18719,4,7
98215,5,6
42077,8,9
19190,33,1
17045,21,2
28050,21,2
56858,7,6
63272,33,6
57014,7,1
73434,4,2
65770,8,9
71823,3,3
65139,23,10
13453,7,8
15234,1,10
87981,15,6
43546,9,2
92955,2,3
48537,30,2
17153,6,7
39837,7,7
9842,19,8
99435,17,7
1301,26,2
93683,21,8
53999,8,5
37124,24,2
87026,11,7
69587,21,6
4516,2,4
75013,15,10
81531,25,2
34969,7,6
24374,12,3
7521,21,10
67532,5,4
34566,33,3
86647,4,5
97696,5,1
54425,20,1
33083,4,5
66535,3,8
32497,11,8
16676,4,5
19043,14,1
17023,3,3
45397,33,10
14014,25,8
90541,25,4
26598,31,1
32358,23,1
37492,32,4
34349,2,7
24919,2,1
10097,6,4
18707,11,2
49256,5,4
71474,2,10
49369,22,8
48102,11,10
52537,4,2
8140,23,10
5556,24,4
5766,2,5
50511,23,9
74931,17,8
78277,21,6
40983,23,9
38666,14,10
34144,6,7
93934,28,4
26489,24,9
70596,24,4
7282,14,8
38132,30,7
65900,13,10
38618,19,7
98449,23,4
28315,23,3
41911,25,9
30400,4,8
91595,10,7
33194,4,2
12807,23,2
35601,26,8
25185,9,7
93026,22,3
36287,12,7
4268,22,1
42152,2,3
48522,19,5
40032,29,7
69564,5,4
59743,2,10
47564,27,4
315,8,2
381,7,8
35134,14,8
29577,12,8
41654,33,9
92234,8,5
78128,8,4
8435,33,7
28396,25,3
15109,10,2
69829,23,7
37442,11,7
23627,25,10
59411,3,10
32997,28,10
65557,18,3
68019,32,8
99998,7,2
33096,25,8
95996,6,2
63933,20,3
35500,29,3
45669,6,1
31893,31,10
67290,21,2
71656,33,4
87153,6,5
91228,32,4
46473,6,1
23748,10,6
95424,19,1
81786,17,9
79414,19,1
49181,29,6
40914,12,4
65674,32,8
1324,7,10
18655,26,8
70812,26,2
86375,11,7
47499,8,2
39896,2,4
52441,24,8
22456,20,1
55888,27,4
67739,33,2
80985,15,2
63702,26,3
49546,19,10
91845,10,2
88198,7,4
97778,6,1
37026,24,7
90485,33,4
49328,14,8
13354,27,4
30934,16,7
95481,5,10
3856,5,6
21700,10,2
65222,32,7
28698,8,7
52959,9,2
17168,32,5
95908,26,7
65744,26,6
18362,31,1
8557,15,5
97026,8,6
67881,22,2
72422,24,9
64795,3,9
77202,22,7
73950,29,7
26971,13,10
58948,21,10
63551,27,1
33973,6,6
83301,23,5
26130,20,9
32445,17,3
25026,5,2
33845,4,10
66507,25,8
37348,25,1
19860,15,9
30459,11,7
23409,26,2
91627,7,8
15337,17,5
24473,3,2
58763,32,10
29357,9,5
29497,9,7
56638,2,9
64618,11,10
36924,22,3
69472,33,2
64295,18,2
29166,5,8
26343,24,10
4312,17,5
74502,27,7
60114,17,7
82844,25,8
72093,15,4
78739,33,3
19301,11,7
55312,5,4
75126,3,7
47431,25,7
54757,26,3
53662,26,6
74998,9,8
70443,19,4
62318,2,5
14850,28,2
35792,14,10
97379,32,10
45421,23,10
76039,27,5
48478,13,2
10845,10,10
23521,22,10
44169,16,2
72777,28,9
84935,30,10
63035,26,1
66197,22,5
98359,18,4
88637,11,2
97707,27,10
99828,19,10
73152,7,7
8874,12,3
39711,4,10
10096,13,1
12911,3,8
17740,4,4
68107,24,8
30080,16,4
77841,11,9
37984,16,3
15930,12,5
53841,32,6
99446,13,3
759,28,2
93366,17,8
84017,23,8
3779,10,6
34122,28,5
84388,10,6
77639,21,4
89214,17,6
77673,3,10
5851,6,5
10135,30,10
12280,32,7
48514,1,6
40576,11,4
44032,25,6
24922,24,5
98890,16,5
4597,8,1
76527,26,9
18726,16,6
4171,26,8
36670,30,4
5528,18,8
99025,24,6
91313,16,6
36009,4,1
17643,19,9
4057,12,9
74244,16,7
96718,4,1
9178,4,2
81467,25,9
21293,10,9
56028,10,5
69486,26,8
14769,10,5
47370,24,1
21141,5,7
48169,29,6
42073,7,3
63046,12,8
3651,33,6
52148,30,3
84681,24,1
32628,14,5
17976,8,2
12783,12,5
7877,27,9
6521,26,10
83751,7,10
46507,16,2
8671,22,8
34746,31,10
13791,16,10
32583,22,10
38620,21,7
10593,33,1
84209,9,7
44458,10,4
15619,29,10
4604,3,2
76247,11,1
29891,17,2
9698,28,4
94338,16,5
58375,8,1
74114,13,2
12886,16,1
55236,2,10
99422,10,1
17966,29,8
24888,15,3
80917,1,9
76412,23,4
70821,27,2
80022,29,6
94611,11,3
24024,18,8
45063,13,3
76420,6,4
44144,17,8
27248,14,9
48500,3,1
26880,31,1
20839,32,9
11131,23,3
86616,21,2
23575,26,3
82396,19,6
70862,12,6
22735,4,8
53519,9,4
4360,6,6
50113,25,4
53620,31,4
35808,22,3
61874,21,7
36195,11,3
43133,20,5
75024,19,5
99695,4,6
23391,11,8
79046,5,6
46515,11,1
29115,26,4
72241,15,8
29370,19,8
32714,4,6
7010,11,3
24832,21,2
75377,17,3
75049,31,9
38410,3,4
57202,25,8
71124,15,5
11696,18,4
50042,4,5
32755,7,7
12676,29,3
89309,7,6
93777,18,3
66022,26,4
35503,21,6
82097,31,7
42292,33,7
80710,20,6
26751,7,8
49887,20,9
3880,6,1
84647,23,4
4090,27,5
49740,15,3
86708,5,9
56170,11,8
85270,24,8
36054,13,6
94791,30,10
8319,10,3
61999,11,5
14090,28,7
39708,22,4
45793,10,8
68561,12,8
99508,5,6
22707,21,3
77349,18,7
94402,24,2
56604,3,10
59936,6,5
95668,29,2
46888,2,3
55138,33,7
61444,13,7
97710,17,2
39091,26,2
49914,26,9
40630,21,1
37710,16,4
64859,13,1
11089,27,9
67951,29,6
62607,32,1
27919,28,1
14850,33,8
55970,5,8
73267,27,10
9219,8,8
28556,26,1
57164,32,9
94589,15,7
14875,15,9
41047,21,7
32870,32,5
87603,9,5
81855,18,1
30993,8,9
17850,11,7
39867,8,7
47170,3,5
12804,29,10
22084,16,10
74722,21,6
23245,32,9
38683,24,3
54814,2,6
55998,3,8
81992,33,8
33187,5,9
13409,20,2
14125,11,8
32140,14,8
34592,6,10
79048,4,6
23520,10,3
81191,6,2
18546,32,6
57774,14,6
60231,28,6
52513,24,9
33421,10,7
30055,1,1
20157,2,7
15216,33,7
37055,29,10
4530,8,8
30261,2,10
88782,4,6
9988,25,1
40364,12,1
23853,3,5
73578,5,5
73425,13,8
21962,5,5
84682,16,7
70780,24,7
24557,25,8
75030,16,4
14891,14,1
69186,27,10
53511,33,10
18301,5,2
8738,33,8
25558,5,9
11900,3,2
57341,14,4
77729,24,6
90055,30,4
2554,25,10
13770,16,3
70468,10,8
51153,7,10
95737,27,6
24253,30,9
11163,25,1
4453,29,5
87710,16,2
51143,31,7
3920,12,6
8172,30,8
93850,2,2
13741,23,9
31665,17,4
57352,33,10
78772,5,3
54840,31,1
61613,17,3
40357,7,4
60120,2,2
25585,32,4
74729,12,6
83133,2,7
65982,3,1
72078,32,8
50796,11,6
18500,9,3
3545,7,6
20422,8,6
83589,22,1
42307,19,5
39582,4,4
41049,22,8
13776,18,3
18153,9,8
48757,15,7
10161,4,1
41126,23,1
6676,26,4
61757,31,8
76800,10,4
93890,32,2
76962,9,10
49358,22,5
37366,8,6
71162,11,10
88382,29,9
70079,3,5
30129,28,9
88968,18,7
41631,19,6
15206,21,4
17424,20,1
84438,31,8
35868,14,3
13130,28,4
3044,9,1
16264,24,2
89262,3,9
70397,32,2
33791,9,2
28723,6,3
42152,28,10
15513,16,6
3753,15,8
15420,11,10
53345,31,2
2389,7,9
27795,15,3
92269,2,7
28347,8,7
81746,17,9
35851,24,6
31357,11,10
79297,17,8
45219,14,5
38821,7,6
28402,12,8
51421,26,10
17849,31,7
61082,14,1
89846,26,7
14941,21,7
87113,8,1
3648,20,8
73293,18,7
10740,15,9
35972,27,6
99429,10,3
27813,5,6
37593,31,7
26192,6,6
6603,12,3
60969,29,7
76044,19,9
71539,27,6
49319,4,4
84730,9,10
92229,4,8
50168,25,1
29562,31,4
15950,27,4
73420,8,6
71816,8,4
79574,10,10
75623,18,10
19869,28,8
82588,28,10
55339,1,6
39533,26,9
56480,24,6
10209,25,3
57633,3,3
6401,15,7
95776,11,7
75675,20,6
35383,30,3
37151,10,6
24617,15,6
12353,5,8
89779,11,8
88790,7,1
69430,20,6
40748,16,7
85162,3,3
91902,21,7
95698,10,10
22103,16,1
12638,12,9
21706,2,8
19192,13,5
79467,25,6
35057,29,10
2821,15,10
72212,10,6
81171,11,9
39390,3,2
9749,21,1
39314,17,2
96413,23,6
36159,15,10
48875,4,1
17283,21,6
75990,27,2
18401,9,3
82170,24,3
39393,30,8
95271,25,1
21184,9,5
4252,4,3
14307,32,10
88387,19,2
16078,8,6
54883,32,4
53488,17,4
46138,21,1
76889,2,9
51135,1,2
78029,8,5
62318,31,10
57905,15,2
58247,20,4
69848,33,2
79418,14,5
3222,13,2
94645,18,2
5170,27,1
95266,20,2
83138,29,7
12114,7,2
45081,22,1
80620,16,5
52891,16,1
67602,14,3
6340,13,10
57956,7,4
25577,1,5
30707,3,3
60415,9,6
59667,2,6
12828,18,6
60807,3,3
26086,13,6
39839,6,8
65270,23,4
14856,9,2
36494,4,6
78482,18,10
92282,15,4
21274,12,10
26485,1,9
55428,18,7
2873,16,3
6232,2,3
61904,28,1
65810,17,2
90025,22,6
85457,25,1
75513,32,4
16102,31,4
2272,2,7
89947,18,2
59425,9,6
32064,22,3
25113,28,6
85393,14,6
86468,12,8
17522,17,10
24985,5,4
81441,8,1
93547,16,8
1289,6,10
37164,1,9
84075,33,8
38260,6,7
26837,12,10
77175,7,5
49179,5,3
31572,21,5
17356,9,8
53479,24,7
92574,3,1
52933,3,1
19748,25,7
98035,22,3
94541,4,2
10273,16,7
17998,10,8
78806,23,4
97927,25,9
89261,23,4
49872,33,1
48098,1,7
44920,3,3
51960,10,6
76442,11,2
26562,24,7
86432,9,5
39086,11,2
23681,17,1
36248,12,7
85594,1,2
7527,14,8
75146,5,10
8441,17,8
19460,19,10
94844,18,7
7461,31,7
97368,6,8
77343,16,6
77022,20,7
99126,5,6
6376,18,1
11895,26,3
84544,29,5
6414,16,6
25223,26,7
53993,11,6
25975,19,5
99153,28,5
34609,10,1
77327,16,6
75840,20,10
83176,10,2
29022,7,1
39930,11,5
96426,26,6
33813,11,5
9949,23,10
45319,4,5
87054,2,5
73134,12,8
2668,2,2
34118,23,8
89308,12,2
81750,3,8
70334,33,4
94555,24,1
5806,10,4
73723,25,3
87667,28,5
69355,25,10
58257,18,8
45454,24,4
86175,32,10
96172,8,4
92412,29,3
1674,17,8
88554,21,10
9301,22,1
95587,7,8
76447,32,5
95002,25,1
72774,29,1
81543,1,9
21793,28,9
54919,29,8
3354,12,4
90177,29,6
59469,3,6
2762,17,1
63314,31,10
11236,9,2
97054,26,10
28148,16,6
67010,21,8
18917,33,3
24447,25,5
76471,6,7
67718,8,9
75124,5,5
83701,18,2
32051,10,9
2564,32,10
3228,31,9
39690,30,9
15266,33,8
79195,20,6
38867,24,2
26568,21,1
41153,29,2
64182,3,7
86826,27,2
28251,23,7
78442,12,6
250,15,4
68367,8,6
58830,19,5
29907,11,7
84720,23,9
77497,12,6
14588,32,1
30478,11,6
80219,16,4
64251,24,2
17715,25,7
24416,15,2
767,24,2
15976,9,5
6348,22,2
53003,14,3
18134,1,1
72607,11,1
21710,2,10
45780,28,2
55477,14,5
61469,19,8
52254,12,2
20114,28,4
67369,33,2
9163,9,4
95969,14,3
81452,23,7
14896,29,8
