user_id,age,gender,occupation
55544,29,['F'],Mechanical engineer
20870,35,['M'],Armed forces training and education officer
55350,43,['F'],Location manager
74375,49,['M'],Farm manager
83723,53,['M'],Industrial/product designer
25403,33,['M'],Tree surgeon
80332,27,['F'],Planning and development surveyor
28506,60,['M'],Social worker
9598,47,['F'],Radio broadcast assistant
79861,50,['M'],Visual merchandiser
3761,51,['F'],Medical sales representative
32940,54,['M'],Forensic scientist
91758,18,['F'],IT technical support officer
96557,25,['M'],Solicitor
13224,50,['F'],Print production planner
54751,55,['M'],Industrial/product designer
8865,30,['F'],"Administrator, education"
65208,30,['M'],Radio producer
57650,50,['M'],Financial adviser
85558,18,['F'],Psychiatrist
55053,41,['F'],Manufacturing systems engineer
14908,38,['M'],Geochemist
36757,25,['F'],Trade union research officer
94653,31,['M'],Leisure centre manager
20255,48,['F'],Research scientist (maths)
53585,51,['M'],Agricultural consultant
10139,52,['F'],Wellsite geologist
9506,37,['M'],Educational psychologist
65453,28,['M'],Museum/gallery conservator
81272,23,['M'],Science writer
55632,38,['F'],"Clinical scientist, histocompatibility and immunogenetics"
76713,54,['M'],"Restaurant manager, fast food"
416,44,['F'],Chartered management accountant
84250,46,['F'],Chiropractor
73907,31,['F'],"Buyer, retail"
64479,53,['M'],Applications developer
13421,22,['F'],Stage manager
29937,55,['F'],"Surveyor, building"
96360,37,['F'],"Engineer, chemical"
22194,21,['M'],Wellsite geologist
58995,48,['F'],Ceramics designer
12471,31,['F'],Armed forces operational officer
97693,35,['M'],Emergency planning/management officer
70696,26,['M'],"Teacher, music"
75882,55,['M'],Hydrologist
90298,26,['F'],"Psychologist, clinical"
57168,32,['M'],Television production assistant
8640,37,['F'],Astronomer
38588,25,['F'],Herbalist
58747,52,['F'],Arts development officer
50050,24,['F'],"Psychotherapist, child"
20722,31,['M'],Hospital doctor
29825,29,['F'],Dramatherapist
48411,50,['M'],Industrial/product designer
78356,55,['F'],Clinical cytogeneticist
85581,32,['M'],Financial controller
38387,46,['F'],Manufacturing engineer
53494,50,['M'],Soil scientist
35149,24,['F'],"Engineer, maintenance"
73866,35,['M'],Camera operator
7488,42,['M'],"Designer, multimedia"
43,46,['F'],"Physicist, medical"
45532,59,['F'],Field trials officer
92790,33,['F'],Immigration officer
52752,22,['F'],Cytogeneticist
73583,55,['F'],"Civil engineer, consulting"
57079,37,['F'],Product designer
48491,60,['M'],"Journalist, newspaper"
34069,45,['F'],Careers information officer
25967,39,['F'],Product manager
20740,57,['M'],Social worker
18647,50,['F'],Proofreader
73395,18,['M'],Theatre stage manager
54286,43,['F'],Sales promotion account executive
83587,33,['F'],Wellsite geologist
52608,59,['M'],Cartographer
66963,19,['M'],Land
29210,28,['M'],Corporate treasurer
15,27,['M'],"Psychologist, prison and probation services"
79276,40,['M'],"Investment banker, corporate"
91303,42,['M'],Housing manager/officer
24793,32,['M'],Commercial/residential surveyor
51424,52,['F'],Theatre director
92960,35,['F'],Product manager
29083,29,['F'],Associate Professor
84970,30,['F'],"Surveyor, rural practice"
51182,28,['M'],Early years teacher
36560,24,['M'],Chief Marketing Officer
6571,45,['F'],Travel agency manager
61799,36,['F'],Building control surveyor
93574,56,['F'],Facilities manager
14797,19,['M'],"Teacher, English as a foreign language"
57074,47,['F'],Banker
65385,30,['M'],Operations geologist
12492,49,['M'],"Restaurant manager, fast food"
21500,41,['M'],"Geneticist, molecular"
62068,29,['M'],"Engineer, water"
63269,40,['F'],Operational researcher
3808,60,['M'],Photographer
21891,48,['F'],"Designer, ceramics/pottery"
8767,58,['M'],Financial risk analyst
22450,37,['M'],Economist
7759,19,['M'],"Accountant, chartered public finance"
9963,28,['M'],Ecologist
80866,58,['F'],Analytical chemist
53448,18,['M'],Building services engineer
86901,26,['M'],Senior tax professional/tax inspector
18727,41,['M'],"Merchandiser, retail"
36080,42,['F'],Secondary school teacher
3219,46,['F'],Podiatrist
34656,24,['F'],Visual merchandiser
89864,57,['M'],Midwife
95349,60,['M'],Adult guidance worker
22524,37,['F'],Warden/ranger
34893,35,['F'],"Engineer, electronics"
67572,52,['M'],Quantity surveyor
96108,23,['F'],Broadcast engineer
36815,42,['F'],Pensions consultant
98275,55,['F'],Air traffic controller
76885,46,['F'],"Teacher, secondary school"
35522,48,['F'],Midwife
82350,18,['M'],Education administrator
42100,44,['M'],"Surveyor, minerals"
58306,19,['M'],Contractor
99338,31,['F'],"Pharmacist, community"
24543,53,['M'],Psychotherapist
21389,52,['F'],"Teacher, primary school"
41463,47,['M'],Fast food restaurant manager
82608,31,['F'],Water quality scientist
13166,39,['F'],Customer service manager
21789,54,['M'],"Therapist, occupational"
44699,30,['M'],Chief Marketing Officer
93089,36,['M'],Phytotherapist
75621,19,['M'],Insurance account manager
19621,39,['F'],"Librarian, academic"
9513,37,['M'],Retail merchandiser
87370,25,['F'],Retail merchandiser
74225,35,['F'],Art therapist
84276,22,['M'],Nutritional therapist
92258,52,['F'],"Production designer, theatre/television/film"
53782,35,['M'],Airline pilot
39807,25,['F'],Mental health nurse
40160,38,['M'],Illustrator
76166,37,['M'],English as a second language teacher
64159,58,['M'],Chartered accountant
62772,44,['M'],"Sound technician, broadcasting/film/video"
82269,46,['M'],"Surveyor, planning and development"
78417,18,['M'],Patent examiner
97638,22,['F'],Volunteer coordinator
76618,21,['F'],"Engineer, site"
43572,50,['F'],"Engineer, manufacturing systems"
26323,31,['F'],Senior tax professional/tax inspector
65426,54,['F'],Information systems manager
80933,33,['M'],"Administrator, arts"
85186,56,['M'],Chartered management accountant
34413,49,['F'],Aid worker
5293,18,['M'],"Therapist, drama"
87462,37,['F'],"Engineer, biomedical"
69413,52,['M'],"Engineer, agricultural"
90794,51,['F'],Learning mentor
2285,27,['F'],"Production designer, theatre/television/film"
94427,26,['F'],Arts development officer
34334,36,['F'],"Conservation officer, nature"
12336,55,['F'],"Exhibitions officer, museum/gallery"
80006,41,['M'],Conference centre manager
30723,55,['F'],"Psychotherapist, dance movement"
18714,18,['F'],Chief of Staff
32071,18,['F'],Chief Marketing Officer
46382,45,['F'],"Engineer, manufacturing systems"
88934,42,['M'],Writer
88083,57,['F'],"Engineer, mining"
95681,33,['M'],"Editor, film/video"
3781,54,['F'],Contractor
19344,22,['M'],Seismic interpreter
30348,58,['M'],"Accountant, chartered public finance"
86669,19,['M'],Outdoor activities/education manager
39551,29,['F'],Museum/gallery conservator
60684,20,['F'],IT trainer
65542,42,['M'],Occupational therapist
24976,32,['F'],Corporate investment banker
23379,39,['F'],Rural practice surveyor
4582,36,['F'],Armed forces training and education officer
79940,29,['F'],Immigration officer
85123,29,['M'],Sport and exercise psychologist
83616,46,['M'],Production manager
23074,48,['M'],Occupational hygienist
57363,55,['F'],Biomedical engineer
69356,57,['M'],"Administrator, charities/voluntary organisations"
23312,59,['F'],Furniture conservator/restorer
73500,46,['F'],Glass blower/designer
37647,44,['M'],"Pharmacist, community"
92979,20,['M'],"Engineer, structural"
59322,42,['M'],Early years teacher
97285,58,['M'],Hydrologist
7282,30,['F'],Cartographer
65953,52,['M'],Financial planner
49845,54,['F'],Manufacturing systems engineer
2868,45,['M'],Podiatrist
80166,46,['M'],"Journalist, broadcasting"
61832,41,['M'],Management consultant
24147,41,['F'],"Lighting technician, broadcasting/film/video"
54651,47,['M'],"Merchandiser, retail"
32803,29,['F'],Estate agent
93317,24,['M'],Advice worker
17361,31,['F'],Land/geomatics surveyor
61169,42,['M'],"Engineer, energy"
58488,29,['M'],Manufacturing systems engineer
97944,56,['F'],Mining engineer
84056,41,['F'],Retail manager
48773,26,['F'],Ceramics designer
13283,20,['M'],Commissioning editor
38061,29,['M'],Geoscientist
47440,58,['M'],"Engineer, chemical"
70772,37,['M'],Heritage manager
94472,52,['F'],Equities trader
39616,58,['M'],"Copywriter, advertising"
40646,25,['M'],Chief Operating Officer
12871,45,['M'],Special effects artist
53276,45,['M'],Production manager
63171,36,['F'],Police officer
567,60,['M'],Best boy
62622,23,['F'],Print production planner
73109,47,['F'],Secondary school teacher
23993,35,['F'],Financial trader
14951,37,['M'],Marketing executive
30719,18,['M'],Further education lecturer
59248,48,['F'],"Scientist, audiological"
91946,55,['M'],Local government officer
45906,33,['F'],Clothing/textile technologist
1283,22,['M'],"Conservator, museum/gallery"
60291,19,['F'],"Engineer, communications"
89995,31,['F'],"Librarian, public"
47261,54,['M'],Chartered management accountant
74123,34,['M'],Hydrologist
24288,33,['M'],"Administrator, charities/voluntary organisations"
30821,21,['F'],"Lighting technician, broadcasting/film/video"
31307,18,['F'],"Designer, fashion/clothing"
6120,53,['F'],Animator
2772,38,['F'],Trade mark attorney
73870,46,['F'],Commercial horticulturist
95820,31,['M'],Equality and diversity officer
34527,18,['M'],Hydrographic surveyor
18472,32,['F'],Telecommunications researcher
14022,38,['F'],Teaching laboratory technician
45314,51,['M'],"Administrator, education"
96190,41,['F'],Building surveyor
49215,54,['M'],Barrister's clerk
2964,55,['M'],TEFL teacher
36905,56,['F'],Landscape architect
10071,26,['F'],Ship broker
79569,58,['F'],Medical illustrator
13693,58,['F'],"Designer, fashion/clothing"
51551,48,['F'],Broadcast presenter
80204,38,['M'],Arboriculturist
20193,46,['F'],Paramedic
85444,34,['F'],Risk manager
68223,31,['F'],Futures trader
3874,37,['F'],Seismic interpreter
34338,36,['M'],Environmental health practitioner
44890,27,['M'],Theatre stage manager
52798,60,['F'],Insurance underwriter
53741,48,['F'],Games developer
77085,24,['F'],"Administrator, Civil Service"
8488,54,['M'],Sports coach
47532,34,['M'],Colour technologist
1352,33,['F'],Nature conservation officer
80326,44,['F'],Astronomer
26701,30,['M'],Wellsite geologist
91375,53,['M'],Metallurgist
33400,30,['F'],Community pharmacist
7058,24,['M'],Osteopath
16665,47,['M'],"Education officer, environmental"
43758,33,['M'],Retail banker
76869,42,['F'],Teaching laboratory technician
70121,53,['M'],Chief Executive Officer
64721,44,['F'],Trading standards officer
29534,58,['M'],Travel agency manager
15657,30,['F'],Sports coach
45138,29,['M'],Horticultural consultant
57725,25,['M'],Scientific laboratory technician
17235,38,['F'],"Education officer, environmental"
62822,57,['M'],"Surveyor, building"
82796,40,['F'],Hospital pharmacist
67770,35,['F'],"Administrator, charities/voluntary organisations"
76755,37,['M'],Information officer
77790,56,['F'],"Librarian, public"
67640,51,['M'],Medical technical officer
64018,22,['F'],Restaurant manager
2754,48,['M'],English as a foreign language teacher
25820,49,['M'],"Chemist, analytical"
87573,42,['F'],Chemical engineer
28372,52,['F'],Retail merchandiser
10964,56,['M'],Barista
84500,18,['M'],Facilities manager
33445,45,['F'],"Teacher, music"
10045,59,['F'],Web designer
50217,44,['M'],"Engineer, chemical"
40142,50,['F'],"Buyer, retail"
44099,47,['M'],Medical sales representative
38289,47,['F'],Immunologist
26327,59,['F'],Emergency planning/management officer
78672,42,['F'],Comptroller
46926,49,['F'],Comptroller
95116,35,['F'],IT sales professional
83570,32,['M'],Media buyer
52842,19,['F'],Jewellery designer
2551,48,['F'],Archivist
5206,58,['M'],"Exhibitions officer, museum/gallery"
5612,23,['F'],"Programmer, systems"
21815,43,['M'],Location manager
20514,36,['M'],Amenity horticulturist
6467,60,['F'],Telecommunications researcher
60480,57,['M'],Chief Financial Officer
18517,39,['M'],"Geneticist, molecular"
5570,42,['M'],Theatre manager
96651,56,['F'],Facilities manager
27745,33,['M'],Adult guidance worker
1508,46,['F'],Cytogeneticist
40549,48,['F'],Actuary
46702,53,['F'],Patent attorney
64471,56,['M'],Editorial assistant
63675,35,['F'],Chartered management accountant
28516,38,['M'],Wellsite geologist
37865,56,['M'],Licensed conveyancer
33254,47,['F'],Midwife
69178,51,['F'],Herpetologist
77586,44,['M'],IT technical support officer
47314,57,['F'],Brewing technologist
80594,52,['M'],Magazine features editor
13932,33,['M'],IT technical support officer
92714,51,['F'],Building surveyor
10326,42,['M'],Tree surgeon
32315,34,['M'],Insurance account manager
43336,29,['F'],Set designer
67321,47,['M'],Rural practice surveyor
16119,48,['M'],Chief of Staff
26595,18,['M'],Corporate investment banker
66406,50,['M'],Chief of Staff
22734,52,['F'],Electronics engineer
57919,46,['M'],Risk manager
50223,37,['M'],Field trials officer
60120,23,['M'],Public librarian
27795,43,['M'],Building services engineer
58119,41,['M'],Nature conservation officer
27345,50,['M'],Systems developer
87130,43,['F'],Podiatrist
39575,25,['M'],Aid worker
87763,56,['F'],"Scientist, physiological"
21543,55,['M'],Public house manager
57018,21,['F'],"Optician, dispensing"
56071,37,['M'],Horticultural therapist
10625,29,['M'],Science writer
68660,49,['F'],Automotive engineer
40284,19,['M'],Energy manager
10200,32,['M'],Careers adviser
37671,19,['F'],Public affairs consultant
11193,21,['M'],"Radiographer, therapeutic"
54837,22,['F'],Financial controller
17436,54,['F'],Immigration officer
13508,52,['M'],Recruitment consultant
12027,60,['M'],Chartered legal executive (England and Wales)
45140,28,['F'],"Presenter, broadcasting"
24296,46,['F'],"Geologist, engineering"
73237,54,['M'],Writer
27207,35,['F'],Human resources officer
34741,24,['M'],"Teacher, adult education"
38380,47,['M'],Production manager
22953,31,['M'],Land
48320,24,['M'],Paediatric nurse
71951,20,['F'],Camera operator
81478,46,['M'],Manufacturing systems engineer
72319,51,['M'],Fast food restaurant manager
13839,40,['F'],Environmental manager
16248,48,['M'],Environmental health practitioner
88165,24,['M'],Pharmacologist
90301,33,['M'],IT technical support officer
50762,31,['F'],Forest/woodland manager
20815,36,['F'],Administrator
17605,52,['F'],Paramedic
87394,19,['F'],Arts administrator
96936,35,['F'],Counsellor
76916,40,['F'],Higher education lecturer
51988,25,['F'],Health service manager
50056,29,['M'],Technical sales engineer
60038,52,['M'],Logistics and distribution manager
78637,37,['M'],Film/video editor
91955,23,['M'],Hydrographic surveyor
10747,50,['F'],Learning disability nurse
41227,48,['F'],Scientific laboratory technician
97392,47,['F'],Environmental manager
76341,57,['M'],Race relations officer
54238,57,['M'],Chartered legal executive (England and Wales)
27439,26,['M'],Counselling psychologist
86964,20,['M'],"Conservator, furniture"
43749,23,['M'],Fitness centre manager
84543,31,['M'],Learning disability nurse
98878,25,['M'],Human resources officer
27621,46,['F'],"Doctor, general practice"
26814,58,['F'],Barrister's clerk
93964,49,['M'],"Sound technician, broadcasting/film/video"
33393,50,['M'],Chartered management accountant
19039,23,['F'],Trade mark attorney
13877,34,['F'],Merchant navy officer
88055,32,['F'],Dealer
29115,23,['F'],Environmental education officer
645,19,['M'],Retail banker
86403,36,['M'],"Development worker, international aid"
7119,24,['F'],Occupational psychologist
91174,59,['F'],Clinical embryologist
29479,29,['F'],Educational psychologist
39258,37,['F'],Forest/woodland manager
18984,38,['M'],Catering manager
24205,21,['M'],"Programmer, systems"
34773,46,['F'],Museum/gallery conservator
41638,41,['F'],Video editor
22998,31,['M'],Broadcast presenter
4662,50,['F'],Actuary
51282,46,['M'],Advertising account executive
38785,53,['F'],Armed forces training and education officer
81409,29,['M'],Passenger transport manager
39910,24,['F'],Solicitor
75612,52,['F'],Press sub
1887,21,['M'],Dance movement psychotherapist
15114,40,['M'],Chiropractor
34257,57,['M'],Fish farm manager
29770,49,['M'],"Research officer, trade union"
9235,40,['M'],Financial planner
13449,58,['M'],"Geologist, wellsite"
1144,30,['M'],Chemical engineer
28130,58,['M'],Forensic psychologist
14449,20,['F'],Theatre manager
6103,57,['F'],"Education officer, environmental"
2891,25,['M'],Research scientist (physical sciences)
99068,51,['M'],Broadcast presenter
14495,47,['F'],Government social research officer
75594,47,['M'],Television/film/video producer
82504,49,['F'],Medical illustrator
33158,19,['M'],Ecologist
47527,44,['F'],"Teacher, special educational needs"
95255,50,['M'],Personnel officer
31620,27,['M'],Bonds trader
86670,24,['M'],Human resources officer
64773,40,['M'],Occupational hygienist
83640,50,['F'],"Engineer, materials"
62172,52,['F'],Art therapist
74168,44,['F'],"Engineer, communications"
88508,31,['F'],Fast food restaurant manager
89874,59,['F'],Secretary/administrator
95067,54,['F'],"Production designer, theatre/television/film"
2808,31,['M'],"Engineer, building services"
17265,45,['M'],Recruitment consultant
24602,32,['M'],"Secretary, company"
3500,40,['M'],Visual merchandiser
45794,57,['M'],"Conservation officer, historic buildings"
5773,20,['M'],Patent examiner
63100,40,['M'],Maintenance engineer
94771,38,['F'],Nutritional therapist
20927,26,['M'],"Clinical scientist, histocompatibility and immunogenetics"
74908,28,['M'],Information officer
23249,39,['M'],Electronics engineer
78039,39,['M'],Animal nutritionist
51786,37,['F'],Human resources officer
76543,31,['M'],Advertising account executive
27884,50,['F'],"Buyer, industrial"
27972,56,['F'],Electrical engineer
37244,23,['M'],"Scientist, research (life sciences)"
74973,24,['M'],"Teacher, secondary school"
56665,43,['M'],"Chemist, analytical"
20783,38,['M'],Environmental health practitioner
47474,25,['M'],Clinical cytogeneticist
37641,21,['F'],Electronics engineer
73100,42,['M'],Futures trader
86372,53,['F'],Sales executive
11804,34,['F'],Mudlogger
44203,40,['M'],Social researcher
47686,37,['M'],Chartered management accountant
15808,20,['M'],Call centre manager
32123,39,['F'],Electrical engineer
66338,37,['F'],Amenity horticulturist
43236,44,['M'],Higher education careers adviser
89279,19,['M'],"Producer, radio"
470,36,['M'],Computer games developer
48566,56,['M'],Mechanical engineer
36727,37,['M'],"Engineer, civil (contracting)"
13800,22,['M'],"Scientist, research (medical)"
6400,48,['M'],Ergonomist
14567,36,['M'],"Production designer, theatre/television/film"
68009,48,['M'],Video editor
8925,34,['F'],Systems developer
36573,23,['F'],Estate agent
70484,47,['M'],Mechanical engineer
55694,39,['F'],Research scientist (physical sciences)
7824,47,['F'],Radiation protection practitioner
45831,56,['F'],Pharmacologist
53161,52,['F'],"Designer, textile"
79559,48,['F'],"Librarian, academic"
66424,56,['F'],"Secretary, company"
13869,51,['M'],Osteopath
4823,35,['M'],Telecommunications researcher
70114,21,['F'],"Engineer, petroleum"
11655,19,['F'],Recruitment consultant
55210,47,['M'],Trading standards officer
34222,22,['M'],"Designer, furniture"
83783,47,['M'],Customer service manager
67232,18,['F'],Press sub
79399,22,['M'],"Pharmacist, community"
65392,58,['M'],Legal executive
65760,28,['F'],IT trainer
53095,29,['M'],Air broker
63611,36,['F'],Banker
42170,45,['M'],Museum/gallery exhibitions officer
97828,59,['F'],Medical illustrator
96035,33,['F'],Travel agency manager
31803,31,['M'],Product manager
87406,43,['F'],Counselling psychologist
33859,57,['M'],Legal secretary
48805,51,['F'],Publishing rights manager
29497,39,['F'],Acupuncturist
736,23,['F'],Occupational psychologist
35891,18,['M'],Tourism officer
49052,32,['M'],"Scientist, research (maths)"
73328,48,['M'],"Administrator, education"
10688,59,['M'],Waste management officer
43942,47,['F'],Site engineer
38803,19,['F'],Social worker
99781,36,['F'],Conference centre manager
24582,28,['F'],Clinical cytogeneticist
61889,58,['M'],Patent examiner
84505,28,['F'],"Physicist, medical"
59092,43,['F'],Network engineer
59525,26,['M'],Legal executive
80571,18,['F'],Facilities manager
42613,51,['F'],Public affairs consultant
6130,25,['M'],Public relations account executive
11950,45,['F'],Medical technical officer
40129,59,['F'],Commercial horticulturist
47993,54,['F'],"Scientist, clinical (histocompatibility and immunogenetics)"
58733,37,['M'],"Therapist, nutritional"
77758,28,['M'],Glass blower/designer
43053,27,['F'],Chartered accountant
15171,24,['M'],"Doctor, general practice"
21675,31,['F'],Materials engineer
45038,27,['F'],"Engineer, electrical"
23167,19,['M'],Insurance risk surveyor
49470,50,['F'],Chief Technology Officer
44150,28,['F'],"Lecturer, further education"
52871,53,['M'],Probation officer
87215,24,['F'],Intelligence analyst
12748,37,['M'],Animal nutritionist
6996,50,['F'],"Therapist, music"
69480,34,['F'],Pathologist
17201,44,['M'],Homeopath
64059,18,['F'],Learning disability nurse
15129,48,['M'],Chief of Staff
52710,31,['F'],"Engineer, manufacturing systems"
15193,60,['F'],Occupational psychologist
65969,32,['M'],Geochemist
98098,50,['F'],Regulatory affairs officer
7598,59,['M'],Industrial/product designer
33740,27,['M'],"Producer, television/film/video"
10499,29,['M'],Tree surgeon
48527,50,['M'],"Doctor, hospital"
76278,40,['F'],Advertising copywriter
39696,33,['F'],"Engineer, aeronautical"
51330,40,['F'],"Designer, industrial/product"
9151,22,['F'],"Designer, furniture"
69236,55,['F'],Operational researcher
13594,23,['M'],"Administrator, sports"
34725,20,['F'],Commercial art gallery manager
80454,57,['M'],Production engineer
49613,20,['M'],Special effects artist
96907,46,['F'],"Designer, exhibition/display"
96735,52,['F'],Educational psychologist
48382,41,['F'],Television production assistant
26205,29,['F'],Historic buildings inspector/conservation officer
46157,50,['F'],Community development worker
52279,25,['M'],"Designer, jewellery"
51518,39,['F'],Technical author
86051,28,['F'],Medical technical officer
42102,38,['F'],Land/geomatics surveyor
87237,28,['M'],Product/process development scientist
68727,40,['M'],Research scientist (medical)
82587,60,['F'],Museum/gallery exhibitions officer
47549,23,['M'],Government social research officer
1920,40,['F'],Amenity horticulturist
85903,49,['M'],"Geologist, wellsite"
86950,54,['M'],Film/video editor
6525,34,['F'],"Engineer, site"
75604,50,['M'],Radiation protection practitioner
59536,22,['F'],Purchasing manager
52491,44,['M'],Accounting technician
3781,41,['F'],Mechanical engineer
59000,38,['M'],Amenity horticulturist
10023,29,['F'],Actuary
94953,29,['M'],Chartered management accountant
22324,44,['M'],"Librarian, public"
26903,33,['F'],Early years teacher
76769,39,['M'],"Therapist, occupational"
87250,42,['M'],Sports administrator
7547,34,['M'],Structural engineer
17515,44,['F'],"Designer, exhibition/display"
21454,52,['F'],Clinical molecular geneticist
52316,56,['F'],"Civil engineer, consulting"
76957,40,['F'],Chartered legal executive (England and Wales)
42648,50,['M'],"Administrator, Civil Service"
15497,54,['F'],Patent attorney
25444,43,['M'],Orthoptist
3481,35,['M'],Equities trader
79124,35,['M'],"Designer, fashion/clothing"
56069,59,['M'],Speech and language therapist
90020,57,['M'],Heritage manager
40461,45,['F'],Film/video editor
98018,58,['F'],Fisheries officer
86706,57,['M'],Chief Technology Officer
93215,46,['M'],Geophysicist/field seismologist
88292,60,['M'],Pension scheme manager
40550,48,['M'],Armed forces technical officer
52657,57,['F'],Research scientist (maths)
80825,20,['F'],Lexicographer
58575,27,['M'],Glass blower/designer
53538,28,['F'],Consulting civil engineer
84025,40,['M'],Press photographer
14358,31,['F'],"Psychotherapist, child"
34621,55,['M'],Corporate investment banker
91636,39,['M'],Drilling engineer
76151,19,['F'],Prison officer
2430,60,['M'],Pensions consultant
19165,41,['F'],Chief Marketing Officer
49493,56,['M'],"Designer, interior/spatial"
78415,51,['M'],Production engineer
53097,23,['F'],"Lighting technician, broadcasting/film/video"
92757,34,['F'],"Psychotherapist, dance movement"
33704,36,['M'],"Psychologist, educational"
89202,27,['F'],Paramedic
80592,30,['M'],"Designer, graphic"
52361,38,['M'],Customer service manager
94004,26,['F'],"Designer, multimedia"
18510,26,['M'],Chief Financial Officer
85623,26,['F'],Financial manager
74446,58,['M'],"Psychologist, occupational"
64129,53,['M'],Games developer
98175,27,['M'],"Engineer, manufacturing systems"
72363,36,['M'],"Therapist, nutritional"
26723,43,['F'],Writer
46389,42,['M'],"Programmer, multimedia"
50930,28,['F'],Hydrographic surveyor
11254,19,['M'],Printmaker
17887,30,['M'],"Investment banker, corporate"
19963,46,['F'],Osteopath
36785,23,['M'],"Nurse, learning disability"
67539,37,['F'],Broadcast engineer
20111,19,['F'],Jewellery designer
78361,55,['F'],Volunteer coordinator
50840,24,['F'],Occupational hygienist
2932,51,['M'],"Engineer, automotive"
98074,47,['F'],Fast food restaurant manager
1316,28,['M'],Conference centre manager
21438,59,['F'],Psychiatric nurse
15104,57,['F'],Jewellery designer
79267,31,['F'],Town planner
33352,55,['M'],Emergency planning/management officer
80943,48,['M'],Magazine journalist
11865,44,['F'],Human resources officer
91460,38,['M'],Sub
94379,34,['F'],Advice worker
28279,40,['M'],Estate manager/land agent
80481,19,['F'],"Designer, industrial/product"
60394,53,['F'],Chiropractor
22664,59,['M'],"Therapist, horticultural"
37436,33,['M'],"Surveyor, planning and development"
76924,22,['M'],Hydrogeologist
77641,44,['F'],Garment/textile technologist
27752,45,['M'],"Geneticist, molecular"
12248,51,['M'],Quantity surveyor
69042,43,['F'],Building services engineer
75825,29,['M'],Editorial assistant
17101,48,['M'],Automotive engineer
73788,23,['F'],"Engineer, biomedical"
70844,42,['F'],Financial planner
69770,37,['F'],Public affairs consultant
13907,56,['F'],"Civil engineer, contracting"
89264,25,['F'],Insurance claims handler
64695,41,['M'],"Scientist, research (maths)"
62903,21,['M'],Artist
41945,44,['M'],Building control surveyor
2165,51,['F'],Cartographer
63798,57,['F'],General practice doctor
39554,41,['M'],Equality and diversity officer
34522,53,['M'],"Doctor, general practice"
42076,36,['F'],"Exhibitions officer, museum/gallery"
40037,26,['M'],Sports development officer
32274,51,['M'],"Engineer, petroleum"
26879,22,['F'],Industrial/product designer
57848,18,['M'],Horticultural consultant
78325,52,['F'],Archivist
54001,52,['M'],"Social research officer, government"
67271,24,['M'],Dentist
83294,42,['F'],Dancer
90402,54,['M'],Heritage manager
36034,37,['F'],"Engineer, materials"
37435,20,['M'],Clinical biochemist
72758,41,['M'],Set designer
88767,22,['M'],"Editor, magazine features"
33830,53,['M'],Psychiatric nurse
51944,36,['F'],"Lecturer, higher education"
65622,32,['M'],Paediatric nurse
44370,23,['F'],Air broker
66694,18,['M'],Bookseller
70658,34,['M'],Architect
95248,36,['M'],"Civil engineer, consulting"
37472,48,['M'],Press sub
63012,52,['F'],Counsellor
53140,38,['F'],"Research officer, trade union"
35032,43,['M'],Air broker
14764,27,['F'],Community education officer
39426,27,['F'],Site engineer
33488,30,['F'],Writer
45016,52,['F'],Special educational needs teacher
65172,50,['F'],Clinical psychologist
32578,42,['M'],Mental health nurse
97331,49,['M'],Newspaper journalist
63785,26,['F'],Glass blower/designer
35274,35,['M'],"Engineer, communications"
772,20,['M'],Customer service manager
19548,56,['F'],Ergonomist
85673,27,['M'],Product designer
18280,31,['M'],Actor
82911,27,['F'],Contracting civil engineer
57969,36,['M'],"Sound technician, broadcasting/film/video"
44488,36,['M'],"Librarian, academic"
99947,27,['F'],"Engineer, agricultural"
48295,55,['F'],Agricultural engineer
41089,47,['M'],"Engineer, automotive"
17121,50,['M'],General practice doctor
49626,37,['M'],Art therapist
9971,36,['F'],Financial planner
17214,60,['M'],Toxicologist
31409,42,['M'],Biomedical engineer
25222,53,['M'],Financial controller
17575,42,['M'],English as a foreign language teacher
2096,21,['M'],"Investment banker, operational"
10118,36,['F'],Corporate treasurer
64240,51,['M'],Freight forwarder
8743,22,['M'],"Investment banker, corporate"
92827,35,['M'],"Accountant, chartered certified"
32579,29,['M'],"Designer, industrial/product"
79642,26,['F'],"Secretary, company"
10322,24,['F'],Materials engineer
76445,41,['F'],Publishing copy
15748,32,['M'],"Engineer, structural"
48532,53,['F'],Financial manager
15779,55,['F'],Civil Service fast streamer
52383,35,['M'],Press sub
86386,34,['F'],Insurance risk surveyor
92804,33,['F'],Forensic scientist
21345,40,['F'],Economist
4602,31,['F'],"Engineer, communications"
99827,43,['M'],"Engineer, chemical"
9287,38,['F'],Product/process development scientist
61783,39,['F'],Barista
56544,35,['M'],Product/process development scientist
90280,45,['F'],Insurance underwriter
55468,45,['F'],Corporate investment banker
72888,47,['M'],Social researcher
65215,18,['M'],English as a foreign language teacher
67120,21,['M'],Clothing/textile technologist
86179,50,['F'],Medical laboratory scientific officer
54860,20,['F'],Fisheries officer
19955,23,['M'],Estate agent
41925,53,['F'],Theatre stage manager
33753,44,['M'],"Designer, ceramics/pottery"
77965,48,['M'],Probation officer
27841,44,['M'],Clinical embryologist
16678,59,['F'],Pensions consultant
89756,21,['F'],Operational investment banker
61452,59,['M'],"Designer, television/film set"
35833,25,['F'],Music therapist
13387,25,['M'],"Journalist, broadcasting"
71046,56,['F'],Archivist
8524,31,['F'],Probation officer
